prompt_id,prompt,category,difficulty,expected_reasoning,domain,constraint_count,estimated_complexity,output_format,prompt_length,word_count,estimated_input_tokens,contains_code,contains_math,contains_json,contains_markdown,contains_numbers,contains_question,reasoning_score,technical_complexity,reasoning_depth,task_complexity,constraint_complexity,context_complexity,complexity_score,constraint_density,requested_format,presence_of_tables,sql_indicators,api_keywords,system_design_keywords,algorithmic_complexity,dependency_between_subtasks,multi_turn_context,code_indicators,math_indicators,local_latency_ms,remote_latency_ms,local_cost,remote_cost,local_quality_score,remote_quality_score,local_llm_quality,remote_llm_quality,local_heuristic_quality,remote_heuristic_quality,local_tokens,remote_tokens,label
gen_000686,"Compose a reflective story in which agency becomes a symbol for changing processing time. Include a realistic constraint and one exception case. Format the response as annotated code block. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Address security and privacy implications. Optimize for low-latency operational use. Maintain a professional, neutral tone. Use a consistent rhythm or structural pattern.",creative_writing,medium,high,government,4,1.0,annotated code block,463,65,116,0,0,0,0,0,1,5,0.0,0.2975,0.9,0.18,0.1479,0.4754,0.0,text,0,0,0,0,0,0,0,0,0,289,484,0.0,0.00571,0.8018,0.8018,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000688,"Compute the break-even threshold for a citizen survey when procurement delay adds a variable cost to each district. Include a realistic constraint and one exception case. Format the response as comparison matrix. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Include at least 4 concrete examples. Discuss edge cases and failure modes. Avoid unexplained jargon. Make assumptions explicit for auditability.",mathematics,medium,high,government,4,1.0,comparison matrix,461,66,116,0,1,0,0,1,1,3,0.1875,0.0,0.88,0.08,0.1479,0.2977,0.0,text,0,0,0,0,0,0,0,0,0,289,497,0.0,0.00209,0.7595,0.8,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000689,"Write production-ready code for a policy analyst that processes a agency memo involving district and handles procurement delay. Include interacting constraints, uncertainty, and second-order effects. Format the response as comparison matrix. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Discuss edge cases and failure modes. Avoid unexplained jargon. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations.",coding,hard,high,government,4,1.0,comparison matrix,496,64,124,0,1,0,0,0,0,4,0.1875,0.5103,0.75,0.08,0.15,0.4211,0.0,text,0,0,0,0,0,0,0,0,0,516,582,0.0,0.00468,0.7966,0.7966,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000690,"Design a phased rollout for agency memo adoption across teams that depend on district. Include interacting constraints, uncertainty, and second-order effects. Format the response as comparison matrix. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Avoid unexplained jargon. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema. Mark any facts that would need external verification.",planning,hard,high,government,5,1.0,comparison matrix,522,70,131,1,1,0,0,0,0,5,0.1875,0.5103,1.0,0.28,0.15,0.5226,0.0,text,0,0,0,0,0,0,0,0,0,388,669,0.0,0.003168,0.7937,0.7937,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000691,"Analyze whether a procurement officer should prioritize public records request improvements or direct mitigation of compliance finding. Include interacting constraints, uncertainty, and second-order effects. Format the response as plain paragraphs. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema. Mark any facts that would need external verification.",reasoning,hard,high,government,4,1.0,plain paragraphs,544,70,136,1,0,0,0,0,0,4,0.1988,0.4872,0.75,0.28,0.15,0.4444,0.0,text,0,0,0,0,0,0,0,0,0,322,901,0.0,0.00461,0.7818,0.7864,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000692,"Translate this operational notice about compliance finding into French for stakeholders using public records request. Include interacting constraints, uncertainty, and second-order effects. Format the response as plain paragraphs. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema. Mark any facts that would need external verification. Use accessible language for a mixed-expertise audience. Address security and privacy implications.",translation,hard,high,government,5,1.0,plain paragraphs,581,75,146,1,0,0,0,0,0,4,0.1875,0.4669,0.75,0.28,0.15,0.4342,0.0,text,0,0,0,0,0,0,0,0,0,383,602,0.0,0.005885,0.787,0.787,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000693,"Summarize a detailed benefits workflow for a policy analyst, highlighting approval rate, compliance finding, and impact on district. Include interacting constraints, uncertainty, and second-order effects. Format the response as plain paragraphs. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Avoid unexplained jargon. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema.",summarization,hard,high,government,4,1.0,plain paragraphs,513,66,129,1,0,0,0,0,0,5,0.1988,0.5103,0.81,0.28,0.15,0.4651,0.0,text,0,0,0,0,0,0,0,0,0,381,942,0.0,0.004792,0.8017,0.8017,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000694,"Compose a reflective story in which public dataset becomes a symbol for changing approval rate. Include interacting constraints, uncertainty, and second-order effects. Format the response as numbered steps. Keep the request concise but technically dense. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema. Mark any facts that would need external verification.",creative_writing,hard,high,government,4,1.0,numbered steps,447,61,112,1,0,0,0,0,1,4,0.1875,0.5103,0.65,0.28,0.1451,0.4197,0.0,text,0,0,0,0,0,0,0,0,0,503,955,0.0,0.0037,0.7895,0.7895,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000696,"Compute the break-even threshold for a budget proposal when service backlog adds a variable cost to each public dataset. Include interacting constraints, uncertainty, and second-order effects. Format the response as numbered steps. Keep the request concise but technically dense. Address security and privacy implications. Optimize for low-latency operational use. State time and space complexity where applicable. Show the reasoning steps without skipping assumptions.",mathematics,hard,high,government,4,1.0,numbered steps,469,63,118,1,0,0,0,0,1,5,0.36,0.2929,0.9,0.08,0.1893,0.4749,0.0,text,0,0,0,0,0,0,0,0,0,400,845,0.0,0.004585,0.7983,0.7983,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000697,Write production-ready code for a lab scientist that processes a field observation involving simulation grid and handles measurement error. Format the response as bullet list. Optimize for low-latency operational use.,coding,easy,medium,science,1,0.415,bullet list,217,30,55,0,0,0,0,0,0,4,0.0,0.2975,0.8,0.08,0.0953,0.4166,0.0,text,0,0,0,0,0,0,0,0,0,463,498,0.0,0.003137,0.89,0.89,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000698,"Design a phased rollout for field observation adoption across teams that depend on simulation grid. Format the response as bullet list. Maintain a professional, neutral tone. Address impacts on at least three stakeholder groups.",planning,easy,medium,science,2,0.46,bullet list,228,34,57,0,0,0,0,0,0,5,0.0,0.2625,1.0,0.18,0.0975,0.5079,0.0,text,0,0,0,0,0,0,0,0,0,420,873,0.0,0.003943,0.8687,0.8687,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000699,"Analyze whether a field researcher should prioritize journal abstract improvements or direct mitigation of measurement error. Format the response as bullet list. Maintain a professional, neutral tone.",reasoning,easy,medium,science,1,0.415,bullet list,200,27,50,0,0,0,0,0,0,4,0.35,0.3024,0.65,0.18,0.0897,0.4172,0.0,text,0,0,0,0,0,0,0,0,0,246,540,0.0,0.004825,0.8615,0.8615,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000700,Translate this operational notice about contamination into French for stakeholders using journal abstract. Format the response as markdown table. Do not add facts that are not present in the source material. Keep the answer under 250 words.,translation,easy,low,science,2,0.39,markdown table,240,37,60,0,0,0,0,1,0,3,0.35,0.2625,0.2,0.14,0.1006,0.2848,0.0,text,0,0,0,0,0,0,0,0,0,149,498,0.0,0.00258,0.7935,0.8235,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000701,"Summarize a detailed sensor reading for a lab scientist, highlighting temperature anomaly, contamination, and impact on specimen. Format the response as markdown table. Maintain a professional, neutral tone.",summarization,easy,low,science,1,0.345,markdown table,207,28,52,0,0,0,0,0,0,1,0.0,0.0,0.26,0.18,0.092,0.094,0.0,text,0,0,0,0,0,0,0,0,0,178,242,0.0,0.00152,0.7196,0.8311,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000702,Compose a reflective story in which specimen becomes a symbol for changing temperature anomaly. Format the response as markdown table. Use a consistent rhythm or structural pattern. Keep the answer under 120 words.,creative_writing,easy,low,science,2,0.39,markdown table,214,33,54,0,0,0,0,1,1,1,0.0,0.0,0.25,0.08,0.0942,0.0796,0.0,text,0,0,0,0,0,0,0,0,0,272,260,0.0,0.001295,0.745,0.745,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000703,"Explain how a lab protocol affects temperature anomaly, model uncertainty, and day-to-day decisions for a field researcher. Format the response as JSON object. Return the core result using the requested schema.",general,easy,high,science,1,0.495,JSON object,210,31,53,1,0,0,0,0,1,3,0.0,0.0,0.48,0.38,0.1717,0.2562,0.0,text,0,0,0,0,0,0,0,0,0,145,475,0.0,0.002322,0.7262,0.8966,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000704,Compute the break-even threshold for a lab protocol when model uncertainty adds a variable cost to each specimen. Format the response as JSON object. Avoid unexplained jargon. Make assumptions explicit for auditability.,mathematics,easy,high,science,2,0.54,JSON object,219,32,55,0,0,0,0,0,1,3,0.1875,0.0,0.78,0.18,0.1712,0.2865,0.0,text,0,0,0,0,0,0,0,0,0,160,453,0.0,0.001788,0.88,0.88,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000705,"Write production-ready code for a lab scientist that processes a simulation result involving specimen and handles model uncertainty. Include a realistic constraint and one exception case. Format the response as JSON object. Provide enough context for a precise answer without requiring external documents. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations.",coding,medium,high,science,2,0.89,JSON object,393,53,99,0,0,0,0,0,0,6,0.1875,0.7,0.75,0.18,0.1355,0.5793,0.0,text,0,0,0,0,0,0,0,0,0,269,652,0.0,0.004877,0.825,0.825,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000706,"Design a phased rollout for simulation result adoption across teams that depend on specimen. Include a realistic constraint and one exception case. Format the response as YAML block. Provide enough context for a precise answer without requiring external documents. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema. Mark any facts that would need external verification.",planning,medium,low,science,3,0.785,YAML block,413,60,104,1,0,0,0,0,0,8,0.0,0.7,1.0,0.28,0.1393,0.7861,0.0,text,0,0,0,0,0,0,0,0,0,439,1251,0.0,0.01027,0.8039,0.8096,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000707,Analyze whether a field researcher should prioritize field observation improvements or direct mitigation of instrument drift. Include a realistic constraint and one exception case. Format the response as YAML block. Provide enough context for a precise answer without requiring external documents. Return the core result using the requested schema. Mark any facts that would need external verification.,reasoning,medium,low,science,2,0.74,YAML block,402,57,101,1,0,0,0,0,0,4,0.0,0.3024,0.65,0.28,0.1371,0.4038,0.0,text,0,0,0,0,0,0,0,0,0,484,844,0.0,0.004882,0.7941,0.8,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000708,Translate this operational notice about instrument drift into French for stakeholders using field observation. Include a realistic constraint and one exception case. Format the response as YAML block. Provide enough context for a precise answer without requiring external documents. Mark any facts that would need external verification. Use accessible language for a mixed-expertise audience. Address security and privacy implications.,translation,medium,low,science,3,0.785,YAML block,435,59,109,0,0,0,0,0,0,1,0.0,0.2625,0.2,0.08,0.143,0.1367,0.0,text,0,0,0,0,0,0,0,0,0,136,371,0.0,0.002413,0.7944,0.7944,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000709,"Summarize a detailed journal abstract for a lab scientist, highlighting concentration, measurement error, and impact on weather station. Include a realistic constraint and one exception case. Format the response as checklist. Provide enough context for a precise answer without requiring external documents. Return the core result using the requested schema. Mark any facts that would need external verification.",summarization,medium,low,science,2,0.74,checklist,412,58,103,1,0,0,0,0,0,2,0.35,0.0,0.36,0.28,0.1386,0.2397,0.0,text,0,0,0,0,0,0,0,0,0,229,442,0.0,0.002207,0.5681,0.802,0.0,0.0,0.0,0.0,0,0,REMOTE
gen_000710,Compose a reflective story in which weather station becomes a symbol for changing concentration. Include a realistic constraint and one exception case. Format the response as checklist. Provide enough context for a precise answer without requiring external documents. Mark any facts that would need external verification. Use accessible language for a mixed-expertise audience. Address security and privacy implications.,creative_writing,medium,low,science,3,0.785,checklist,420,58,105,0,0,0,0,0,1,1,0.0,0.0,0.25,0.08,0.1401,0.0833,0.0,text,0,0,0,0,0,0,0,0,0,210,303,0.0,0.002283,0.7859,0.8059,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000712,"Compute the break-even threshold for a sensor reading when contamination adds a variable cost to each weather station. Include a realistic constraint and one exception case. Format the response as short executive brief. Provide enough context for a precise answer without requiring external documents. State time and space complexity where applicable. Show the reasoning steps without skipping assumptions. Maintain a professional, neutral tone.",mathematics,medium,medium,science,3,0.855,short executive brief,445,63,112,0,0,0,0,0,1,3,0.36,0.0,0.78,0.18,0.1859,0.3395,0.0,text,0,0,0,0,0,0,0,0,0,254,426,0.0,0.0014,0.8091,0.7027,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000713,"Write production-ready code for a lab scientist that processes a lab protocol involving weather station and handles contamination. Include interacting constraints, uncertainty, and second-order effects. Format the response as short executive brief. Provide enough context for a precise answer without requiring external documents. State time and space complexity where applicable. Maintain a professional, neutral tone. Keep the answer under 80 words.",coding,hard,high,science,3,1.0,short executive brief,451,61,113,0,0,0,0,1,1,3,0.36,0.245,0.35,0.18,0.2321,0.3337,0.0,text,0,0,0,0,0,0,0,0,0,238,266,0.0,0.002373,0.8111,0.8167,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000714,"Design a phased rollout for lab protocol adoption across teams that depend on weather station. Include interacting constraints, uncertainty, and second-order effects. Format the response as short executive brief. Provide enough context for a precise answer without requiring external documents. Include rollback or contingency steps. Keep the answer under 120 words. Include at least 2 concrete examples. Discuss edge cases and failure modes.",planning,hard,high,science,4,1.0,short executive brief,442,63,111,0,0,0,0,1,0,5,0.0,0.245,1.0,0.08,0.2259,0.4842,0.0,text,0,0,0,0,0,0,0,0,0,277,595,0.0,0.004157,0.7947,0.7947,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000715,"Analyze whether a field researcher should prioritize simulation result improvements or direct mitigation of model uncertainty. Include interacting constraints, uncertainty, and second-order effects. Format the response as annotated code block. Provide enough context for a precise answer without requiring external documents. Keep the answer under 180 words. Include at least 3 concrete examples. Discuss edge cases and failure modes.",reasoning,hard,high,science,3,1.0,annotated code block,434,59,109,0,0,0,0,1,0,4,0.0,0.3113,0.65,0.08,0.143,0.3734,0.0,text,0,0,0,0,0,0,0,0,0,499,753,0.0,0.003513,0.7944,0.8,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000716,"Translate this operational notice about model uncertainty into French for stakeholders using simulation result. Include interacting constraints, uncertainty, and second-order effects. Format the response as annotated code block. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Include at least 4 concrete examples. Discuss edge cases and failure modes. Avoid unexplained jargon. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations.",translation,hard,high,science,5,1.0,annotated code block,521,67,131,0,0,0,0,1,0,4,0.1875,0.4669,0.75,0.08,0.15,0.4102,0.0,text,0,0,0,0,0,0,0,0,0,323,594,0.0,0.003238,0.7919,0.7919,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000717,"Summarize a detailed field observation for a lab scientist, highlighting sample purity, model uncertainty, and impact on chemical compound. Include interacting constraints, uncertainty, and second-order effects. Format the response as annotated code block. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Include at least 1 concrete examples. Discuss edge cases and failure modes. Avoid unexplained jargon. Make assumptions explicit for auditability.",summarization,hard,high,science,4,1.0,annotated code block,505,67,127,0,0,0,0,1,0,3,0.1875,0.245,0.36,0.08,0.15,0.2572,0.0,text,0,0,0,0,0,0,0,0,0,301,439,0.0,0.001548,0.5385,0.6609,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000718,"Compose a reflective story in which chemical compound becomes a symbol for changing sample purity. Include interacting constraints, uncertainty, and second-order effects. Format the response as comparison matrix. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Discuss edge cases and failure modes. Avoid unexplained jargon. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema.",creative_writing,hard,high,science,5,1.0,comparison matrix,518,69,130,1,1,0,0,0,1,4,0.1875,0.5103,0.75,0.28,0.15,0.4451,0.0,text,0,0,0,0,0,0,0,0,0,502,489,0.0,0.005165,0.7968,0.7968,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000720,"Compute the break-even threshold for a journal abstract when instrument drift adds a variable cost to each chemical compound. Include interacting constraints, uncertainty, and second-order effects. Format the response as comparison matrix. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema. Mark any facts that would need external verification. Use accessible language for a mixed-expertise audience. Address security and privacy implications.",mathematics,hard,high,science,5,1.0,comparison matrix,590,79,148,1,1,0,0,0,1,6,0.35,0.5103,0.88,0.28,0.15,0.5507,0.0,text,0,0,0,0,0,0,0,0,0,456,549,0.0,0.00393,0.7803,0.7845,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000721,"Write production-ready code for a clinical operations team that processes a triage protocol involving specialist referral and handles privacy exposure. Format the response as plain paragraphs. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Return the core result using the requested schema. Mark any facts that would need external verification.",coding,easy,low,healthcare,2,0.49,plain paragraphs,400,56,100,1,0,0,0,0,0,2,0.1875,0.0,0.25,0.28,0.1803,0.1668,0.0,text,0,0,0,0,0,0,0,0,0,282,495,0.0,0.0022,0.6039,0.8177,0.0,0.0,0.0,0.0,0,0,REMOTE
gen_000722,"Design a phased rollout for triage protocol adoption across teams that depend on EHR record. Format the response as plain paragraphs. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Mark any facts that would need external verification. Use accessible language for a mixed-expertise audience. Address security and privacy implications.",planning,easy,low,healthcare,3,0.535,plain paragraphs,389,55,98,0,0,0,0,0,0,4,0.0,0.0,1.0,0.08,0.1797,0.3914,0.0,text,0,0,0,0,0,0,0,0,0,356,592,0.0,0.003055,0.808,0.808,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000723,"Analyze whether a patient safety committee should prioritize claims feed improvements or direct mitigation of privacy exposure. Format the response as plain paragraphs. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Use accessible language for a mixed-expertise audience. Address security and privacy implications.",reasoning,easy,low,healthcare,2,0.49,plain paragraphs,370,49,93,0,0,0,0,0,0,4,0.1875,0.3024,0.75,0.08,0.1308,0.3675,0.0,text,0,0,0,0,0,0,0,0,0,275,670,0.0,0.005543,0.8133,0.82,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000724,"Translate this operational notice about incorrect dosage guidance into French for stakeholders using claims feed. Format the response as numbered steps. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Address security and privacy implications. Optimize for low-latency operational use. Maintain a professional, neutral tone.",translation,easy,low,healthcare,3,0.535,numbered steps,379,50,95,0,0,0,0,0,0,4,0.1875,0.3024,0.9,0.18,0.1324,0.4172,0.0,text,0,0,0,0,0,0,0,0,0,461,668,0.0,0.005548,0.8174,0.8174,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000725,"Summarize a detailed clinical note for a clinical operations team, highlighting readmission rate, incorrect dosage guidance, and impact on EHR record. Format the response as numbered steps. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Address security and privacy implications. Optimize for low-latency operational use.",summarization,easy,low,healthcare,2,0.49,numbered steps,377,51,95,0,0,0,0,0,0,5,0.375,0.2975,0.96,0.08,0.1324,0.4917,0.0,text,0,0,0,0,0,0,0,0,0,476,730,0.0,0.005587,0.8267,0.8333,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000726,"Compose a reflective story in which EHR record becomes a symbol for changing wait time. Format the response as numbered steps. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Optimize for low-latency operational use. Maintain a professional, neutral tone. Use a consistent rhythm or structural pattern.",creative_writing,easy,low,healthcare,3,0.535,numbered steps,357,52,90,0,0,0,0,0,1,4,0.0,0.2975,0.8,0.18,0.1284,0.4375,0.0,text,0,0,0,0,0,0,0,0,0,449,570,0.0,0.004055,0.8174,0.8239,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000728,"Compute the break-even threshold for a consent form when care delay adds a variable cost to each EHR record. Format the response as bullet list. Maintain a professional, neutral tone. Keep the answer under 250 words.",mathematics,easy,medium,healthcare,2,0.46,bullet list,216,36,54,0,0,0,0,1,1,3,0.0,0.0,0.78,0.18,0.0942,0.3202,0.0,text,0,0,0,0,0,0,0,0,0,271,237,0.0,0.001815,0.8546,0.8546,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000729,Write production-ready code for a clinical operations team that processes a appointment workflow involving patient cohort and handles care delay. Include a realistic constraint and one exception case. Format the response as bullet list. Keep the answer under 80 words. Include at least 1 concrete examples.,coding,medium,medium,healthcare,2,0.76,bullet list,306,46,77,0,0,0,0,1,0,2,0.375,0.0,0.35,0.08,0.1172,0.219,0.0,text,0,0,0,0,0,0,0,0,0,213,456,0.0,0.001782,0.8286,0.8286,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000730,Design a phased rollout for appointment workflow adoption across teams that depend on patient cohort. Include a realistic constraint and one exception case. Format the response as markdown table. Include at least 2 concrete examples. Discuss edge cases and failure modes. Avoid unexplained jargon.,planning,medium,medium,healthcare,3,0.805,markdown table,297,44,75,0,0,0,0,1,0,3,0.1875,0.0,1.0,0.08,0.1153,0.3251,0.0,text,0,0,0,0,0,0,0,0,0,294,262,0.0,0.002408,0.8244,0.8244,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000731,Analyze whether a patient safety committee should prioritize triage protocol improvements or direct mitigation of audit failure. Include a realistic constraint and one exception case. Format the response as markdown table. Discuss edge cases and failure modes. Avoid unexplained jargon.,reasoning,medium,high,healthcare,2,0.84,markdown table,286,40,72,0,0,0,0,0,0,4,0.1988,0.3024,0.75,0.08,0.172,0.3759,0.0,text,0,0,0,0,0,0,0,0,0,486,469,0.0,0.00552,0.8297,0.8297,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000732,"Translate this operational notice about audit failure into French for stakeholders using triage protocol. Include a realistic constraint and one exception case. Format the response as markdown table. Avoid unexplained jargon. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations.",translation,medium,high,healthcare,3,0.885,markdown table,313,41,79,0,0,0,0,0,0,4,0.1875,0.5197,0.65,0.08,0.1754,0.4004,0.0,text,0,0,0,0,0,0,0,0,0,390,592,0.0,0.003777,0.82,0.82,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000733,"Summarize a detailed claims feed for a clinical operations team, highlighting patient satisfaction, privacy exposure, and impact on patient cohort. Include a realistic constraint and one exception case. Format the response as JSON object. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations.",summarization,medium,high,healthcare,2,0.84,JSON object,326,44,82,0,0,0,0,0,0,6,0.2981,0.7,0.81,0.18,0.1216,0.643,0.0,text,0,0,0,0,0,0,0,0,0,276,461,0.0,0.003605,0.8384,0.8384,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000734,"Compose a reflective story in which patient cohort becomes a symbol for changing patient satisfaction. Include a realistic constraint and one exception case. Format the response as JSON object. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema. Mark any facts that would need external verification.",creative_writing,medium,high,healthcare,3,0.885,JSON object,342,50,86,1,0,0,0,0,1,6,0.1875,0.7,0.75,0.38,0.125,0.6025,0.0,text,0,0,0,0,0,0,0,0,0,293,526,0.0,0.004465,0.8067,0.8067,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000735,"Explain how a clinical note affects patient satisfaction, privacy exposure, and day-to-day decisions for a patient safety committee. Include a realistic constraint and one exception case. Format the response as JSON object. Discuss edge cases and failure modes. Avoid unexplained jargon.",general,medium,high,healthcare,2,0.84,JSON object,287,41,72,0,0,0,0,0,1,3,0.375,0.0,0.58,0.18,0.1125,0.2881,0.0,text,0,0,0,0,0,0,0,0,0,291,369,0.0,0.00258,0.6523,0.8378,0.0,0.0,0.0,0.0,0,0,REMOTE
gen_000736,Compute the break-even threshold for a clinical note when incorrect dosage guidance adds a variable cost to each nurse queue. Include a realistic constraint and one exception case. Format the response as YAML block. Mark any facts that would need external verification. Use accessible language for a mixed-expertise audience. Address security and privacy implications.,mathematics,medium,low,healthcare,3,0.735,YAML block,368,54,92,0,0,0,0,0,1,3,0.375,0.0,0.78,0.08,0.13,0.3275,0.0,text,0,0,0,0,0,0,0,0,0,178,392,0.0,0.00133,0.757,0.712,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000737,"Write production-ready code for a clinical operations team that processes a consent form involving nurse queue and handles incorrect dosage guidance. Include interacting constraints, uncertainty, and second-order effects. Format the response as YAML block. Keep the request concise but technically dense. Use accessible language for a mixed-expertise audience. Address security and privacy implications. Optimize for low-latency operational use.",coding,hard,high,healthcare,3,1.0,YAML block,445,58,112,0,0,0,0,0,0,5,0.375,0.2929,0.9,0.08,0.1451,0.4759,0.0,text,0,0,0,0,0,0,0,0,0,248,587,0.0,0.00557,0.8056,0.8056,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000738,"Design a phased rollout for consent form adoption across teams that depend on nurse queue. Include interacting constraints, uncertainty, and second-order effects. Format the response as YAML block. Provide enough context for a precise answer without requiring external documents. Address security and privacy implications. Optimize for low-latency operational use. Maintain a professional, neutral tone. Address impacts on at least three stakeholder groups.",planning,hard,high,healthcare,4,1.0,YAML block,457,62,115,0,0,0,0,0,0,5,0.0,0.3113,1.0,0.18,0.1473,0.531,0.0,text,0,0,0,0,0,0,0,0,0,496,492,0.0,0.003057,0.8053,0.8053,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000739,"Analyze whether a patient safety committee should prioritize appointment workflow improvements or direct mitigation of care delay. Include interacting constraints, uncertainty, and second-order effects. Format the response as checklist. Provide enough context for a precise answer without requiring external documents. Optimize for low-latency operational use. Show the reasoning steps without skipping assumptions. Maintain a professional, neutral tone.",reasoning,hard,high,healthcare,3,1.0,checklist,454,57,114,0,0,0,0,0,0,4,0.1875,0.3418,0.8,0.18,0.1466,0.4032,0.0,text,0,0,0,0,0,0,0,0,0,248,710,0.0,0.003785,0.7944,0.8,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000740,"Translate this operational notice about care delay into French for stakeholders using appointment workflow. Include interacting constraints, uncertainty, and second-order effects. Format the response as checklist. Provide enough context for a precise answer without requiring external documents. Maintain a professional, neutral tone. Preserve local conventions, units, and formatting. Do not add facts that are not present in the source material. Keep the answer under 250 words.",translation,hard,high,healthcare,4,1.0,checklist,480,66,120,0,0,0,0,1,0,2,0.0,0.2741,0.2,0.24,0.15,0.1593,0.0,text,0,0,0,0,0,0,0,0,0,206,391,0.0,0.00131,0.785,0.655,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_000741,"Summarize a detailed triage protocol for a clinical operations team, highlighting readmission rate, care delay, and impact on nurse queue. Include interacting constraints, uncertainty, and second-order effects. Format the response as checklist. Provide enough context for a precise answer without requiring external documents. Do not add facts that are not present in the source material. Keep the answer under 80 words. Include at least 1 concrete examples.",summarization,hard,high,healthcare,3,1.0,checklist,458,67,115,0,0,0,0,1,0,3,0.1875,0.245,0.36,0.14,0.1865,0.2673,0.0,text,0,0,0,0,0,0,0,0,0,152,312,0.0,0.002067,0.7314,0.7915,0.0,0.0,0.0,0.0,0,0,LOCAL
